;Reference Security;Bid Price;Ask Price;Mid Price;Cpn;Maturity;Common Eqty / Tot Assets;Debt/EBITDA;EBITDA;Earnings Assets / Int Bear Liab;Debt / Common Equity;BCLASS Level 3;TCE Ratio;Interest Coverage Ratio;Risk-Based Cap Ratio;Lev Ratio to TCE;Tier-1 Ratio;Tot Debt / Tot Capital
5469;EF940459 Corp;99.95;100.75;100.35;0.053;12/15/2021;3.4828;;;101.403;1933.16;Banking;2.65779;;15.6;4.6;13.5;94.5036
5471;AS979790 Corp;104.406;104.886;104.646;1.125;06/13/2025;24.7721;2.74996;1082.54;;162.616;Consumer Cyclical;14.501;14.8351;;;;60.7712
5472;AS979790 Corp;104.686;105.057;104.8715;1.125;06/13/2025;24.7721;2.74996;1082.54;;162.616;Consumer Cyclical;14.501;14.8351;;;;60.7712
5473;AS979790 Corp;104.407;104.887;104.64699999999999;1.125;06/13/2025;24.7721;2.74996;1082.54;;162.616;Consumer Cyclical;14.501;14.8351;;;;60.7712
5474;AS979790 Corp;104.683;105.053;104.868;1.125;06/13/2025;24.7721;2.74996;1082.54;;162.616;Consumer Cyclical;14.501;14.8351;;;;60.7712
5475;AS979790 Corp;104.48;105.11;104.795;1.125;06/13/2025;24.7721;2.74996;1082.54;;162.616;Consumer Cyclical;14.501;14.8351;;;;60.7712
5476;AS979790 Corp;104.463;105.092;104.7775;1.125;06/13/2025;24.7721;2.74996;1082.54;;162.616;Consumer Cyclical;14.501;14.8351;;;;60.7712
5477;AT519141 Corp;99.331;99.331;99.331;5.0;07/15/2025;26.882;3.52557;-26.3;;156.131;Consumer Cyclical;18.4145;-3.64593;;;;60.5559
5478;AT519141 Corp;99.332;99.332;99.332;5.0;07/15/2025;26.882;3.52557;-26.3;;156.131;Consumer Cyclical;18.4145;-3.64593;;;;60.5559
5479;AT519141 Corp;99.329;99.329;99.329;5.0;07/15/2025;26.882;3.52557;-26.3;;156.131;Consumer Cyclical;18.4145;-3.64593;;;;60.5559
5480;AT519141 Corp;99.325;99.325;99.325;5.0;07/15/2025;26.882;3.52557;-26.3;;156.131;Consumer Cyclical;18.4145;-3.64593;;;;60.5559
5481;AT519141 Corp;99.326;99.326;99.326;5.0;07/15/2025;26.882;3.52557;-26.3;;156.131;Consumer Cyclical;18.4145;-3.64593;;;;60.5559
5482;AT519141 Corp;99.314;99.314;99.314;5.0;07/15/2025;26.882;3.52557;-26.3;;156.131;Consumer Cyclical;18.4145;-3.64593;;;;60.5559
5483;BN512622 Corp;101.318;101.453;101.38550000000001;0.01;01/20/2026;9.75178;;;653.637;79.3816;Mortgage Assets;8.92068;;22.3;;21.7;43.5612
5484;BN512622 Corp;101.293;101.473;101.38300000000001;0.01;01/20/2026;9.75178;;;653.637;79.3816;Mortgage Assets;8.92068;;22.3;;21.7;43.5612
5485;BN512622 Corp;101.344;101.444;101.394;0.01;01/20/2026;9.75178;;;653.637;79.3816;Mortgage Assets;8.92068;;22.3;;21.7;43.5612
5487;BN512622 Corp;101.341;101.441;101.39099999999999;0.01;01/20/2026;9.75178;;;653.637;79.3816;Mortgage Assets;8.92068;;22.3;;21.7;43.5612
5488;BN512622 Corp;101.329;101.419;101.374;0.01;01/20/2026;9.75178;;;653.637;79.3816;Mortgage Assets;8.92068;;22.3;;21.7;43.5612
5489;BN512622 Corp;101.327;101.427;101.37700000000001;0.01;01/20/2026;9.75178;;;653.637;79.3816;Mortgage Assets;8.92068;;22.3;;21.7;43.5612
5490;BN793295 Corp;99.25;99.875;99.5625;4.25;03/01/2026;;;;;;Capital Goods;;;;;;
5497;BN793298 Corp;95.125;95.875;95.5;6.5;09/01/2026;;;;;;Capital Goods;;;;;;
5502;BN793298 Corp;95.06;95.918;95.489;6.5;09/01/2026;;;;;;Capital Goods;;;;;;
5504;EJ040163 Corp;102.291;102.478;102.3845;4.25;03/01/2022;21.697;2.19629;2463.0;;283.747;Communications;-6.97806;4.19816;;;;73.9338
5505;EJ040163 Corp;102.351;102.408;102.37950000000001;4.25;03/01/2022;21.697;2.19629;2463.0;;283.747;Communications;-6.97806;4.19816;;;;73.9338
5507;AS639711 Corp;102.519;103.446;102.9825;5.25;05/15/2026;;;57.99;;;Basic Industry;;;;;;
5508;AS639711 Corp;101.863;103.476;102.6695;5.25;05/15/2026;;;57.99;;;Basic Industry;;;;;;
5509;AS639711 Corp;101.861;103.471;102.666;5.25;05/15/2026;;;57.99;;;Basic Industry;;;;;;
5514;AP005588 Corp;97.241;97.241;97.241;3.75;09/15/2025;39.1074;2.73564;185.9;;64.3942;Basic Industry;39.1074;6.32632;;;;39.1706
5515;AP005588 Corp;97.24;97.24;97.24;3.75;09/15/2025;39.1074;2.73564;185.9;;64.3942;Basic Industry;39.1074;6.32632;;;;39.1706
5516;AP005588 Corp;101.765;102.468;102.1165;3.75;09/15/2025;39.1074;2.73564;185.9;;64.3942;Basic Industry;39.1074;6.32632;;;;39.1706
5517;AP005588 Corp;97.233;97.233;97.233;3.75;09/15/2025;39.1074;2.73564;185.9;;64.3942;Basic Industry;39.1074;6.32632;;;;39.1706
5518;AP005588 Corp;97.236;97.236;97.236;3.75;09/15/2025;39.1074;2.73564;185.9;;64.3942;Basic Industry;39.1074;6.32632;;;;39.1706
5519;AP005588 Corp;97.221;97.221;97.221;3.75;09/15/2025;39.1074;2.73564;185.9;;64.3942;Basic Industry;39.1074;6.32632;;;;39.1706
5520;BK255382 Corp;125.941;127.744;126.8425;2.0;07/02/2025;;;;;;Consumer Non-Cyclical;;;;;;
5521;BK255382 Corp;125.7;128.5;127.1;2.0;07/02/2025;;;;;;Consumer Non-Cyclical;;;;;;
5522;BK255382 Corp;126.5;127.25;126.875;2.0;07/02/2025;;;;;;Consumer Non-Cyclical;;;;;;
5524;BK255382 Corp;125.917;127.72;126.8185;2.0;07/02/2025;;;;;;Consumer Non-Cyclical;;;;;;
5525;BK255382 Corp;125.65;128.45;127.05;2.0;07/02/2025;;;;;;Consumer Non-Cyclical;;;;;;
5526;ZO925366 Corp;101.782;102.746;102.264;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5527;ZO925366 Corp;101.956;102.381;102.1685;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5528;ZO925366 Corp;101.957;102.38;102.1685;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5529;ZO925366 Corp;101.774;102.739;102.2565;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5530;ZO925366 Corp;101.945;102.368;102.1565;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5531;ZO925366 Corp;101.925;102.344;102.1345;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5532;ZO925366 Corp;101.749;102.708;102.2285;0.75;04/20/2026;5.18864;;;;63.2857;Insurance;5.15071;;;;;37.3219
5533;BO154694 Corp;100.546;100.734;100.64;0.375;05/23/2025;16.5106;;;;189.839;Government Owned. No Guarantee;16.42;;25.1;15.4;23.2;65.4981
5534;BO154694 Corp;100.553;100.779;100.666;0.375;05/23/2025;16.5106;;;;189.839;Government Owned. No Guarantee;16.42;;25.1;15.4;23.2;65.4981
5535;BO154694 Corp;100.549;100.737;100.643;0.375;05/23/2025;16.5106;;;;189.839;Government Owned. No Guarantee;16.42;;25.1;15.4;23.2;65.4981
5536;BO154694 Corp;100.548;100.774;100.661;0.375;05/23/2025;16.5106;;;;189.839;Government Owned. No Guarantee;16.42;;25.1;15.4;23.2;65.4981
5537;BO154694 Corp;100.578;100.974;100.77600000000001;0.375;05/23/2025;16.5106;;;;189.839;Government Owned. No Guarantee;16.42;;25.1;15.4;23.2;65.4981
5538;BO154694 Corp;100.561;100.962;100.76150000000001;0.375;05/23/2025;16.5106;;;;189.839;Government Owned. No Guarantee;16.42;;25.1;15.4;23.2;65.4981
5539;BG039319 Corp;100.981;101.481;101.231;0.125;02/19/2025;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5540;BG039319 Corp;101.1;101.206;101.15299999999999;0.125;02/19/2025;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5541;BG039319 Corp;101.021;101.107;101.064;0.125;02/19/2025;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5542;BG039319 Corp;101.096;101.203;101.1495;0.125;02/19/2025;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5543;BG039319 Corp;100.977;101.477;101.227;0.125;02/19/2025;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5544;BG039319 Corp;100.965;101.249;101.107;0.125;02/19/2025;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5545;BO999143 Corp;100.472;100.613;100.54249999999999;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5546;BO999143 Corp;100.517;100.613;100.565;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5547;BO999143 Corp;100.519;100.66;100.5895;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5548;BO999143 Corp;100.392;100.533;100.4625;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5549;BO999143 Corp;100.461;100.601;100.531;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5550;BO999143 Corp;100.365;100.614;100.48949999999999;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5551;BO999143 Corp;100.362;100.502;100.43199999999999;0.05;04/15/2026;4.30401;;;;1397.71;Banking;3.9888;;19.1;;17.7;92.552
5552;BQ679000 Corp;101.743;102.043;101.893;0.01;08/02/2026;6.46483;;;134.8;753.146;Mortgage Assets;6.44568;;16.79;;;88.2089
5553;BQ679000 Corp;101.739;102.039;101.88900000000001;0.01;08/02/2026;6.46483;;;134.8;753.146;Mortgage Assets;6.44568;;16.79;;;88.2089
5554;BQ679000 Corp;101.745;102.045;101.89500000000001;0.01;08/02/2026;6.46483;;;134.8;753.146;Mortgage Assets;6.44568;;16.79;;;88.2089
5555;BQ679000 Corp;101.732;102.032;101.882;0.01;08/02/2026;6.46483;;;134.8;753.146;Mortgage Assets;6.44568;;16.79;;;88.2089
5557;BQ679000 Corp;101.711;102.011;101.86099999999999;0.01;08/02/2026;6.46483;;;134.8;753.146;Mortgage Assets;6.44568;;16.79;;;88.2089
5558;BQ679000 Corp;101.722;102.022;101.872;0.01;08/02/2026;6.46483;;;134.8;753.146;Mortgage Assets;6.44568;;16.79;;;88.2089
5559;EK968767 Corp;111.814;112.633;112.2235;3.625;06/16/2025;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5560;EK968767 Corp;112.002;112.493;112.2475;3.625;06/16/2025;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5561;EK968767 Corp;111.832;112.266;112.049;3.625;06/16/2025;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5562;EK968767 Corp;111.827;112.261;112.044;3.625;06/16/2025;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5563;EK968767 Corp;111.822;112.256;112.039;3.625;06/16/2025;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5564;EK968767 Corp;111.804;112.238;112.021;3.625;06/16/2025;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5565;BJ922930 Corp;101.963;102.112;102.0375;0.01;06/17/2026;5.04939;;11662.0;103.334;1090.96;Public Sector Loans;4.98822;;22.8;4.5;16.6;91.5852
5566;BJ922930 Corp;101.993;102.093;102.043;0.01;06/17/2026;5.04939;;11662.0;103.334;1090.96;Public Sector Loans;4.98822;;22.8;4.5;16.6;91.5852
5567;BJ922930 Corp;101.969;102.117;102.043;0.01;06/17/2026;5.04939;;11662.0;103.334;1090.96;Public Sector Loans;4.98822;;22.8;4.5;16.6;91.5852
5569;BJ922930 Corp;102.028;102.122;102.075;0.01;06/17/2026;5.04939;;11662.0;103.334;1090.96;Public Sector Loans;4.98822;;22.8;4.5;16.6;91.5852
5570;BJ922930 Corp;101.941;102.089;102.015;0.01;06/17/2026;5.04939;;11662.0;103.334;1090.96;Public Sector Loans;4.98822;;22.8;4.5;16.6;91.5852
5571;BJ922930 Corp;102.047;102.097;102.072;0.01;06/17/2026;5.04939;;11662.0;103.334;1090.96;Public Sector Loans;4.98822;;22.8;4.5;16.6;91.5852
5572;AZ696049 Corp;102.508;102.786;102.64699999999999;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5573;AZ696049 Corp;102.461;102.793;102.62700000000001;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5574;AZ696049 Corp;102.398;102.898;102.648;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5575;AZ696049 Corp;102.453;102.807;102.63;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5576;AZ696049 Corp;102.36;102.767;102.5635;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5577;AZ696049 Corp;102.466;102.743;102.6045;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5578;AZ696049 Corp;102.283;102.785;102.53399999999999;0.375;07/29/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5579;QZ600765 Corp;111.396;111.655;111.5255;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5580;QZ600765 Corp;111.402;111.941;111.67150000000001;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5581;QZ600765 Corp;110.982;112.057;111.5195;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5582;QZ600765 Corp;110.97;112.045;111.5075;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5583;QZ600765 Corp;111.369;111.634;111.5015;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5584;QZ600765 Corp;111.35;111.574;111.46199999999999;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5585;QZ600765 Corp;111.359;111.898;111.6285;2.875;09/28/2026;5.04939;;11662.0;103.334;1090.96;Local Authority;4.98822;;22.8;4.5;16.6;91.5852
5586;EI011890 Corp;102.16;102.564;102.362;5.25;01/21/2022;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5587;EI011890 Corp;101.809;102.814;102.3115;5.25;01/21/2022;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5588;EI011890 Corp;102.157;102.468;102.3125;5.25;01/21/2022;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5589;ED851851 Corp;114.5;115.2;114.85;4.875;03/24/2025;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5590;ED851851 Corp;114.51;115.141;114.8255;4.875;03/24/2025;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5592;ED851851 Corp;114.509;115.14;114.8245;4.875;03/24/2025;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5593;ED851851 Corp;114.507;115.139;114.82300000000001;4.875;03/24/2025;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5595;BK322499 Corp;104.931;105.738;105.33449999999999;2.375;01/08/2026;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5596;BK322499 Corp;104.932;105.739;105.3355;2.375;01/08/2026;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5598;BK322499 Corp;104.93;105.737;105.3335;2.375;01/08/2026;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5599;BK322499 Corp;104.875;105.775;105.325;2.375;01/08/2026;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5600;BK322499 Corp;104.942;105.749;105.34549999999999;2.375;01/08/2026;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5601;BK322499 Corp;104.943;105.543;105.243;2.375;01/08/2026;19.4548;3.88079;1308.0;;108.297;Capital Goods;-6.7561;3.05357;;;;51.9395
5602;ZQ707167 Corp;96.585;95.012;95.79849999999999;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5603;ZQ707167 Corp;92.009;95.009;93.509;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5604;ZQ707167 Corp;96.586;102.586;99.586;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5605;ZQ707167 Corp;91.998;94.998;93.498;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5606;ZQ707167 Corp;92.008;95.008;93.508;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5607;ZQ707167 Corp;96.546;94.983;95.7645;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5608;ZQ707167 Corp;96.548;102.548;99.548;1.95;11/28/2026;39.2739;9.04667;77.842;;144.539;REITs;39.2739;9.71213;;;;59.1068
5609;ZP936188 Corp;79.0;82.0;80.5;6.0;03/01/2025;;;;;;Basic Industry;;;;;;
5615;AO934443 Corp;127.875;129.875;128.875;0.875;09/01/2025;48.1969;3.11308;1621.0;;79.6812;Other Financial;47.8523;15.0352;;;;44.2646
5616;AO934443 Corp;127.176;129.444;128.31;0.875;09/01/2025;48.1969;3.11308;1621.0;;79.6812;Other Financial;47.8523;15.0352;;;;44.2646
5617;AO934443 Corp;127.183;129.45;128.3165;0.875;09/01/2025;48.1969;3.11308;1621.0;;79.6812;Other Financial;47.8523;15.0352;;;;44.2646
5618;AO934443 Corp;125.838;129.262;127.55;0.875;09/01/2025;48.1969;3.11308;1621.0;;79.6812;Other Financial;47.8523;15.0352;;;;44.2646
5619;AO934443 Corp;127.01;129.35;128.18;0.875;09/01/2025;48.1969;3.11308;1621.0;;79.6812;Other Financial;47.8523;15.0352;;;;44.2646
5620;AO934443 Corp;127.355;129.36;128.35750000000002;0.875;09/01/2025;48.1969;3.11308;1621.0;;79.6812;Other Financial;47.8523;15.0352;;;;44.2646
5621;BN918849 Corp;102.025;102.675;102.35;2.875;02/11/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5622;BN918849 Corp;102.0;102.5;102.25;2.875;02/11/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5624;BN918849 Corp;102.025;102.5;102.2625;2.875;02/11/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5625;BN918849 Corp;102.024;102.674;102.349;2.875;02/11/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5627;BM368114 Corp;106.25;107.25;106.75;2.0;11/17/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5628;BM368114 Corp;105.503;108.67;107.0865;2.0;11/17/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5629;BM368114 Corp;105.51;107.375;106.4425;2.0;11/17/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5630;BM368114 Corp;105.92;107.67;106.795;2.0;11/17/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5631;BM368114 Corp;105.54;108.686;107.113;2.0;11/17/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5632;BM368114 Corp;105.91;107.66;106.785;2.0;11/17/2025;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5633;BM742267 Corp;99.119;99.119;99.119;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5634;BM742267 Corp;99.115;99.115;99.115;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5635;BM742267 Corp;101.419;102.062;101.7405;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5636;BM742267 Corp;99.108;99.108;99.108;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5637;BM742267 Corp;99.117;99.117;99.117;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5638;BM742267 Corp;99.093;99.093;99.093;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5639;BM742267 Corp;101.428;101.96;101.69399999999999;3.0;05/29/2026;3.41151;;-748.0;;1140.91;Transportation;-0.768906;-17.1942;;;;91.7219
5640;ZS518461 Corp;99.774;100.274;100.024;4.75;05/22/2025;;;;;;Consumer Cyclical;;;;;;
5641;ZS518461 Corp;99.775;100.275;100.025;4.75;05/22/2025;;;;;;Consumer Cyclical;;;;;;
5642;ZS518461 Corp;99.625;100.375;100.0;4.75;05/22/2025;;;;;;Consumer Cyclical;;;;;;
5644;ZS518461 Corp;99.778;100.278;100.028;4.75;05/22/2025;;;;;;Consumer Cyclical;;;;;;
5645;ZS518461 Corp;99.777;100.277;100.027;4.75;05/22/2025;;;;;;Consumer Cyclical;;;;;;
5646;AZ745313 Corp;97.179;97.679;97.429;3.625;09/30/2025;;;;;;Consumer Cyclical;;;;;;
5647;AZ745313 Corp;97.18;97.68;97.43;3.625;09/30/2025;;;;;;Consumer Cyclical;;;;;;
5652;ZR744444 Corp;98.521;99.786;99.15350000000001;7.25;10/02/2025;;;;;;Consumer Cyclical;;;;;;
5654;ZR744444 Corp;98.625;100.0;99.3125;7.25;10/02/2025;;;;;;Consumer Cyclical;;;;;;
5655;ZR744444 Corp;98.52;99.786;99.15299999999999;7.25;10/02/2025;;;;;;Consumer Cyclical;;;;;;
5658;JK770261 Corp;111.956;112.208;112.082;2.75;05/04/2026;17.8336;;;;34.0469;Insurance;14.4603;;;;;25.3766
5660;JK770261 Corp;111.963;112.215;112.089;2.75;05/04/2026;17.8336;;;;34.0469;Insurance;14.4603;;;;;25.3766
5661;JK770261 Corp;111.947;112.199;112.07300000000001;2.75;05/04/2026;17.8336;;;;34.0469;Insurance;14.4603;;;;;25.3766
5662;JK770261 Corp;111.917;112.169;112.043;2.75;05/04/2026;17.8336;;;;34.0469;Insurance;14.4603;;;;;25.3766
5664;BM929472 Corp;100.0;102.0;101.0;3.375;12/15/2025;55.8912;;293.606;;49.8386;Technology;-79.32;0.10728;;;;33.2615
5671;ZP436163 Corp;72.25;91.0;81.625;6.75;07/09/2025;71.0995;5.51721;235.933;;33.2783;Communications;71.0995;5.84548;;;;24.9678
5674;ZP436163 Corp;86.0;91.0;88.5;6.75;07/09/2025;71.0995;5.51721;235.933;;33.2783;Communications;71.0995;5.84548;;;;24.9678
5677;ZP436435 Corp;21.85;42.0;31.925;8.0;01/09/2026;71.0995;5.51721;235.933;;33.2783;Communications;71.0995;5.84548;;;;24.9678
5680;ZP436435 Corp;38.0;42.0;40.0;8.0;01/09/2026;71.0995;5.51721;235.933;;33.2783;Communications;71.0995;5.84548;;;;24.9678
5684;AL143572 Corp;100.275;100.303;100.289;0.75;11/09/2021;4.96724;;;;333.222;Banking;4.25736;;23.3;;19.1;74.4801
5685;AL143572 Corp;100.276;100.292;100.28399999999999;0.75;11/09/2021;4.96724;;;;333.222;Banking;4.25736;;23.3;;19.1;74.4801
5686;UV742184 Corp;102.007;102.127;102.06700000000001;1.375;09/08/2022;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5687;UV742184 Corp;102.006;102.039;102.02250000000001;1.375;09/08/2022;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5688;UV742184 Corp;101.976;102.069;102.02250000000001;1.375;09/08/2022;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5689;UV742184 Corp;101.967;102.119;102.043;1.375;09/08/2022;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5691;ZR850014 Corp;100.786;100.82;100.803;0.25;10/04/2022;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5692;ZR850014 Corp;100.747;100.805;100.77600000000001;0.25;10/04/2022;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5694;ZR850014 Corp;100.765;100.833;100.799;0.25;10/04/2022;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5695;ZR850014 Corp;100.776;100.913;100.8445;0.25;10/04/2022;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5696;EK688802 Corp;105.031;105.385;105.208;1.25;01/13/2025;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5697;EK688802 Corp;104.982;105.282;105.132;1.25;01/13/2025;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5698;EK688802 Corp;105.045;105.321;105.18299999999999;1.25;01/13/2025;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5699;EK688802 Corp;104.985;105.431;105.208;1.25;01/13/2025;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5700;EK688802 Corp;105.031;105.312;105.17150000000001;1.25;01/13/2025;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5701;EK688802 Corp;105.064;105.309;105.1865;1.25;01/13/2025;6.8407;;;;251.715;Banking;6.12372;;23.5;;19.8;71.5293
5702;ZP605966 Corp;101.682;102.033;101.8575;0.375;01/28/2025;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5703;ZP605966 Corp;101.782;101.957;101.86949999999999;0.375;01/28/2025;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5704;ZP605966 Corp;101.721;101.986;101.8535;0.375;01/28/2025;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
5705;ZP605966 Corp;101.712;101.975;101.8435;0.375;01/28/2025;3.92626;;;;541.251;Banking;3.92626;;;;19.4;84.4055
